numeroMuseo,numeroCampo,reino,filum,clase,orden,familia,genero,especie,nombre_cientifico,continente,pais,provincia,canton,parroquia,localidad,localidadVerbatim,fuenteCoordenadas,altitudMax,altitudMin,datum,latitude,longitude,estadoDeterminacion,fechaInicioColeccion,fechaFinColeccion,fechaVerbatim,subespecie,variedad,forma,colector,fechaIdentificacion,tejidos,tipo,cita
QCAZM12905,QKM51628,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,brevicauda,Carollia brevicauda,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,16/5/2012 0:00,16/5/2012 0:00,,,,,,15/6/2012 0:00,"0",,
QCAZM12906,QKM51638,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,brevicauda,Carollia brevicauda,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,17/5/2012 0:00,17/5/2012 0:00,,,,,,15/6/2012 0:00,"0",,
QCAZM12907,QKM51615,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Carollia perspicillata,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,13/5/2012 0:00,13/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12908,QKM51635,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Carollia perspicillata,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,17/5/2012 0:00,17/5/2012 0:00,,,,,,15/6/2012 0:00,"0",,
QCAZM12909,QKM51618,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyrodes,caraccioli,Vampyrodes caraccioli,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,13/5/2012 0:00,13/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12910,QKM51620,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Choeroniscus,minor,Choeroniscus minor,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,16/5/2012 0:00,16/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12911,QKM51619,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Dermanura,glauca,Dermanura glauca,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,15/5/2012 0:00,15/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12912,QKM51630,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,16/5/2012 0:00,16/5/2012 0:00,,,,,,15/6/2012 0:00,"3",,
QCAZM12913,QKM51631,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,16/5/2012 0:00,16/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12914,QKM51632,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,16/5/2012 0:00,16/5/2012 0:00,,,,,,15/6/2012 0:00,"3",,
QCAZM12915,QKM51637,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,17/5/2012 0:00,17/5/2012 0:00,,,,,,15/6/2012 0:00,"1",,
QCAZM12916,QKM51639,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,17/5/2012 0:00,17/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12917,QKM51640,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,18/5/2012 0:00,18/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12918,QKM51641,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,18/5/2012 0:00,18/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12919,QKM51642,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,19/5/2012 0:00,19/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12920,QKM51644,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,19/5/2012 0:00,19/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12921,QKM51647,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,20/5/2012 0:00,20/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12922,QKM51648,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,20/5/2012 0:00,20/5/2012 0:00,,,,,,15/6/2012 0:00,"4",,
QCAZM12923,QKM51649,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,20/5/2012 0:00,20/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12924,QKM51650,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,20/5/2012 0:00,20/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12925,QKM51629,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Tonatia,maresi,Tonatia maresi,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,16/5/2012 0:00,16/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12926,QKM51636,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Hsunycteris,thomasi,Hsunycteris thomasi,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,17/5/2012 0:00,17/5/2012 0:00,,,,,,15/6/2012 0:00,"0",,
QCAZM12927,QKM51634,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Mesophylla,macconnelli,Mesophylla macconnelli,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,17/5/2012 0:00,17/5/2012 0:00,,,,,,15/6/2012 0:00,"0",,
QCAZM12928,QKM51645,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Mesophylla,macconnelli,Mesophylla macconnelli,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,20/5/2012 0:00,20/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12929,QKM51626,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Gardnerycteris,crenulatum,Gardnerycteris crenulatum,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,16/5/2012 0:00,16/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12930,QKM51623,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Tonatia,maresi,Tonatia maresi,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,16/5/2012 0:00,16/5/2012 0:00,,,,,,15/6/2012 0:00,"3",,
QCAZM12931,QKM51617,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,elongatus,Phyllostomus elongatus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,13/5/2012 0:00,13/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12932,QKM51633,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,elongatus,Phyllostomus elongatus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,17/5/2012 0:00,17/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12933,QKM51625,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,Phyllostomus hastatus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,16/5/2012 0:00,16/5/2012 0:00,,,,,,15/6/2012 0:00,"3",,
QCAZM12934,QKM51651,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,Phyllostomus hastatus,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,21/5/2012 0:00,21/5/2012 0:00,,,,,,15/6/2012 0:00,"1",,
QCAZM12935,QKM51621,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Rhinophylla,fischerae,Rhinophylla fischerae,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,16/5/2012 0:00,16/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12936,QKM51613,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Rhinophylla,pumilio,Rhinophylla pumilio,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,13/5/2012 0:00,13/5/2012 0:00,,,,,,15/6/2012 0:00,"0",,
QCAZM12937,QKM51614,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Rhinophylla,pumilio,Rhinophylla pumilio,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,13/5/2012 0:00,13/5/2012 0:00,,,,,,15/6/2012 0:00,"0",,
QCAZM12938,QKM51643,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,giannae,Sturnira giannae,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,19/5/2012 0:00,19/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12939,QKM51624,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Dermanura,gnoma,Dermanura gnoma,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,16/5/2012 0:00,16/5/2012 0:00,,,,,,15/6/2012 0:00,"3",,
QCAZM12940,QKM51646,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,brevicauda,Carollia brevicauda,,Ecuador,Pastaza,Arajuno,Curaray,"Comunidad de Kurintza, cercan�as R�o Villano",Comunidad Kurintza,,"350","360",WGS 84,"-1.506","-77.5098",,20/5/2012 0:00,20/5/2012 0:00,,,,,,15/6/2012 0:00,"2",,
QCAZM12941,QKM51607,Animal,Chordata,Mammalia,Chiroptera,Emballonuridae,Peropteryx,pallidoptera,Peropteryx pallidoptera,,Ecuador,Pastaza,Arajuno,Curaray,"�rea Operaci�n AGIP - Bloque 10, Helipuerto K10, Cercan�as R�o Lliquino",Campamento K10,,"490","500",WGS 84,"-1.47484","-77.5316",,,,,,,,,15/4/2012 0:00,"0",,
QCAZM12942,QKM51608,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Gardnerycteris,crenulatum,Gardnerycteris crenulatum,,Ecuador,Pastaza,Arajuno,Curaray,"�rea Operaci�n AGIP - Bloque 10, Helipuerto K10, Cercan�as R�o Lliquino",Campamento K10,,"490","500",WGS 84,"-1.47484","-77.5316",,,,,,,,,15/4/2012 0:00,"0",,
QCAZM12943,QKM51671,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Anoura,caudifer,Anoura caudifer,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,21/6/2012 0:00,21/6/2012 0:00,,,,,,,"0",,
QCAZM12944,QKM51679,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Anoura,caudifer,Anoura caudifer,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,22/6/2012 0:00,22/6/2012 0:00,,,,,,,"0",,
QCAZM12945,QKM51665,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,brevicauda,Carollia brevicauda,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,19/6/2012 0:00,19/6/2012 0:00,,,,,,,"0",,
QCAZM12946,QKM51675,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,brevicauda,Carollia brevicauda,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,21/6/2012 0:00,21/6/2012 0:00,,,,,,,"4",,
QCAZM12947,QKM51689,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,brevicauda,Carollia brevicauda,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,24/6/2012 0:00,24/6/2012 0:00,,,,,,,"0",,
QCAZM12948,QKM51660,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,Chiroderma trinitatum,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,19/6/2012 0:00,19/6/2012 0:00,,,,,,,"2",,
QCAZM12949,QKM51666,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,Chiroderma trinitatum,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,19/6/2012 0:00,19/6/2012 0:00,,,,,,,"0",,
QCAZM12950,QKM51678,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Dermanura,anderseni,Dermanura anderseni,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,22/6/2012 0:00,22/6/2012 0:00,,,,,,,"1",,
QCAZM12951,QKM51652,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Dermanura,gnoma,Dermanura gnoma,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,18/6/2012 0:00,18/6/2012 0:00,,,,,,,"1",,
QCAZM12952,QKM51653,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Dermanura,glauca,Dermanura glauca,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,18/6/2012 0:00,18/6/2012 0:00,,,,,,,"2",,
QCAZM12953,QKM51658,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,19/6/2012 0:00,19/6/2012 0:00,,,,,,,"4",,
QCAZM12954,QKM51659,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,19/6/2012 0:00,19/6/2012 0:00,,,,,,,"2",,
QCAZM12955,QKM51657,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Hsunycteris,pattoni,Hsunycteris pattoni,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",cf.,18/6/2012 0:00,18/6/2012 0:00,,,,,,,"2",,
QCAZM12956,QKM51661,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Hsunycteris,thomasi,Hsunycteris thomasi,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,19/6/2012 0:00,19/6/2012 0:00,,,,,,,"2",,
QCAZM12957,QKM51654,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma,brasiliense,Lophostoma brasiliense,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,18/6/2012 0:00,18/6/2012 0:00,,,,,,,"2",,
QCAZM12958,QKM51667,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma,silvicola,Lophostoma silvicola,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,20/6/2012 0:00,20/6/2012 0:00,,,,,,,"2",,
QCAZM12959,QKM51684,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Mesophylla,macconnelli,Mesophylla macconnelli,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,23/6/2012 0:00,23/6/2012 0:00,,,,,,,"0",,
QCAZM12960,QKM51676,Animal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,nigricans,Myotis nigricans,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,21/6/2012 0:00,21/6/2012 0:00,,,,,,,"2",,
QCAZM12961,QKM51662,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,elongatus,Phyllostomus elongatus,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,19/6/2012 0:00,19/6/2012 0:00,,,,,,,"2",,
QCAZM12962,QKM51663,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,Phyllostomus hastatus,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,19/6/2012 0:00,19/6/2012 0:00,,,,,,,"2",,
QCAZM12963,QKM51668,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,infuscus,Platyrrhinus infuscus,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,21/6/2012 0:00,21/6/2012 0:00,,,,,,,"2",,
QCAZM12964,QKM51655,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,magna,Sturnira magna,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,18/6/2012 0:00,18/6/2012 0:00,,,,,,,"2",,
QCAZM12965,QKM51664,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,magna,Sturnira magna,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,19/6/2012 0:00,19/6/2012 0:00,,,,,,,"2",,
QCAZM12966,QKM51669,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,giannae,Sturnira giannae,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,21/6/2012 0:00,21/6/2012 0:00,,,,,,,"2",,
QCAZM12967,QKM51670,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,giannae,Sturnira giannae,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,21/6/2012 0:00,21/6/2012 0:00,,,,,,,"0",,
QCAZM12968,QKM51672,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,giannae,Sturnira giannae,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,21/6/2012 0:00,21/6/2012 0:00,,,,,,,"0",,
QCAZM12969,QKM51673,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,giannae,Sturnira giannae,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,21/6/2012 0:00,21/6/2012 0:00,,,,,,,"0",,
QCAZM12970,QKM51681,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,magna,Sturnira magna,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,22/6/2012 0:00,22/6/2012 0:00,,,,,,,"0",,
QCAZM12971,QKM51683,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,giannae,Sturnira giannae,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,22/6/2012 0:00,22/6/2012 0:00,,,,,,,"0",,
QCAZM12972,QKM51685,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,giannae,Sturnira giannae,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,23/6/2012 0:00,23/6/2012 0:00,,,,,,,"0",,
QCAZM12973,QKM51686,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,giannae,Sturnira giannae,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,23/6/2012 0:00,23/6/2012 0:00,,,,,,,"0",,
QCAZM12974,QKM51690,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,giannae,Sturnira giannae,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,24/6/2012 0:00,24/6/2012 0:00,,,,,,,"0",,
QCAZM12975,QKM51687,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Tonatia,maresi,Tonatia maresi,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,23/6/2012 0:00,23/6/2012 0:00,,,,,,,"0",,
QCAZM12976,QKM51680,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyressa,thyone,Vampyressa thyone,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,22/6/2012 0:00,22/6/2012 0:00,,,,,,,"0",,
QCAZM12977,QKM51674,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyressa,thyone,Vampyressa thyone,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",cf.,21/6/2012 0:00,21/6/2012 0:00,,,,,,,"0",,
QCAZM12978,QKM51656,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,infuscus,Platyrrhinus infuscus,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",cf.,18/6/2012 0:00,18/6/2012 0:00,,,,,,5/9/2016 0:00,"2",,
QCAZM12979,QKM51682,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Dermanura,glauca,Dermanura glauca,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",,22/6/2012 0:00,22/6/2012 0:00,,,,,,,"0",,
QCAZM12980,QKM51691,Animal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,incarum,Platyrrhinus incarum,,Ecuador,Pastaza,Arajuno,Curaray,Comunidad Tarangaro,Tarangaro,,,,WGS 84,"-1.40062","-77.3835",cf.,26/6/2012 0:00,26/6/2012 0:00,,,,,,,"0",,
